__v,_id,county.countyName,county.district,county.id,parishName
0,628bc7a892350ef89ea8381d,Arouca,,628b50cfe8716e1f3cade3cf,Rossas
0,628bc7af92350ef89ea83820,Arouca,,628b50cfe8716e1f3cade3cf,Santa Eulália
0,628bc7be92350ef89ea83823,Arouca,,628b50cfe8716e1f3cade3cf,São Miguel do Mato
0,628bc7c892350ef89ea83826,Arouca,,628b50cfe8716e1f3cade3cf,Tropeço
0,628bc7cd92350ef89ea83829,Arouca,,628b50cfe8716e1f3cade3cf,Urro
0,628bc7d492350ef89ea8382c,Arouca,,628b50cfe8716e1f3cade3cf,Várzea
0,628bc81a92350ef89ea83835,Aveiro,,628b50d5e8716e1f3cade3d2,Aradas
0,628bc82092350ef89ea83838,Aveiro,,628b50d5e8716e1f3cade3d2,Cacia
0,628bc82492350ef89ea8383b,Aveiro,,628b50d5e8716e1f3cade3d2,Eirol
0,628bc82b92350ef89ea8383e,Aveiro,,628b50d5e8716e1f3cade3d2,Eixo
0,628bc83092350ef89ea83841,Aveiro,,628b50d5e8716e1f3cade3d2,Esgueira
0,628bc83692350ef89ea83844,Aveiro,,628b50d5e8716e1f3cade3d2,Glória
0,628bc83b92350ef89ea83847,Aveiro,,628b50d5e8716e1f3cade3d2,Nariz
0,628bc84192350ef89ea8384a,Aveiro,,628b50d5e8716e1f3cade3d2,Oliveirinha
0,628bc84692350ef89ea8384d,Aveiro,,628b50d5e8716e1f3cade3d2,Requeixo
0,628bc84e92350ef89ea83850,Aveiro,,628b50d5e8716e1f3cade3d2,São Bernardo
0,628bc85692350ef89ea83853,Aveiro,,628b50d5e8716e1f3cade3d2,São Jacinto
0,628bc85e92350ef89ea83856,Aveiro,,628b50d5e8716e1f3cade3d2,Vera Cruz
0,628bc86492350ef89ea83859,Aveiro,,628b50d5e8716e1f3cade3d2,Santa Joana
0,628bc86d92350ef89ea8385c,Aveiro,,628b50d5e8716e1f3cade3d2,Nossa Senhora de Fátima
0,628bc8ec92350ef89ea83865,Castelo de Paiva,,628b50dee8716e1f3cade3d5,Fornos
0,628bc8fa92350ef89ea83868,Castelo de Paiva,,628b50dee8716e1f3cade3d5,União das Freguesias de Raiva
0,628bc90392350ef89ea8386b,Castelo de Paiva,,628b50dee8716e1f3cade3d5,Pedorido e Paraíso
0,628bc90b92350ef89ea8386e,Castelo de Paiva,,628b50dee8716e1f3cade3d5,Real
0,628bc91292350ef89ea83871,Castelo de Paiva,,628b50dee8716e1f3cade3d5,Santa Maria de Sardoura
0,628bc91c92350ef89ea83874,Castelo de Paiva,,628b50dee8716e1f3cade3d5,São Martinho de Sardoura
0,628bc92f92350ef89ea83877,Castelo de Paiva,,628b50dee8716e1f3cade3d5,União das Freguesias de Sobrado e Bairros
0,628bc9ce92350ef89ea8388b,Espinho,,628b50e5e8716e1f3cade3d8,Anta
0,628bc9d892350ef89ea8388e,Espinho,,628b50e5e8716e1f3cade3d8,Espinho
0,628bc9dd92350ef89ea83891,Espinho,,628b50e5e8716e1f3cade3d8,Guetim
0,628bc9f092350ef89ea83894,Espinho,,628b50e5e8716e1f3cade3d8,Paramos
0,628bc9f692350ef89ea83897,Espinho,,628b50e5e8716e1f3cade3d8,Silvalde
0,628bca4292350ef89ea838a0,Estarreja,,628b5123e8716e1f3cade3db,Avanca
0,628bca4d92350ef89ea838a3,Estarreja,,628b5123e8716e1f3cade3db,Beduído e Veiros
0,628bca5692350ef89ea838a6,Estarreja,,628b5123e8716e1f3cade3db,Canelas e Fermelã
0,628bca6092350ef89ea838a9,Estarreja,,628b5123e8716e1f3cade3db,Pardilhó
0,628bca6992350ef89ea838ac,Estarreja,,628b5123e8716e1f3cade3db,Salreu
0,628bcb2092350ef89ea838c4,Santa Maria da Feira,,628b5129e8716e1f3cade3de,Argoncilhe
0,628bcb2b92350ef89ea838ca,Santa Maria da Feira,,628b5129e8716e1f3cade3de,Arrifana
0,628bcb2f92350ef89ea838cd,Santa Maria da Feira,,628b5129e8716e1f3cade3de,Escapães
0,628bcb3492350ef89ea838d0,Santa Maria da Feira,,628b5129e8716e1f3cade3de,Fiães
0,628bcb3992350ef89ea838d3,Santa Maria da Feira,,628b5129e8716e1f3cade3de,Fornos
0,628bcb3e92350ef89ea838d6,Santa Maria da Feira,,628b5129e8716e1f3cade3de,Lourosa
0,628bcb4592350ef89ea838d9,Santa Maria da Feira,,628b5129e8716e1f3cade3de,Milheirós de Poiares
0,628bcb4c92350ef89ea838dc,Santa Maria da Feira,,628b5129e8716e1f3cade3de,Mozelos
0,628bcb9992350ef89ea838ea,Ílhavo,,628b512fe8716e1f3cade3e1,Gafanha do Carmo
0,628bcba092350ef89ea838ed,Ílhavo,,628b512fe8716e1f3cade3e1,Gafanha da Encarnação
0,628bcba992350ef89ea838f0,Ílhavo,,628b512fe8716e1f3cade3e1,Gafanha da Nazaré
0,628bcbb092350ef89ea838f3,Ílhavo,,628b512fe8716e1f3cade3e1,Ílhavo
0,628bcc0392350ef89ea838fc,Mealhada,,628b514de8716e1f3cade3e4,Barcouço
0,628bcc0b92350ef89ea838ff,Mealhada,,628b514de8716e1f3cade3e4,Casal Comba
0,628bcc1292350ef89ea83902,Mealhada,,628b514de8716e1f3cade3e4,Luso
0,628bcc1f92350ef89ea83905,Mealhada,,628b514de8716e1f3cade3e4,"Mealhada, Ventosa do Bairro e Antes"
0,628bcc2692350ef89ea83908,Mealhada,,628b514de8716e1f3cade3e4,Pampilhosa
0,628bcc2f92350ef89ea8390b,Mealhada,,628b514de8716e1f3cade3e4,Vacariça
0,628bcc9092350ef89ea83914,Murtosa,,628b5152e8716e1f3cade3e7,Murtosa
0,628bcc9692350ef89ea83917,Murtosa,,628b5152e8716e1f3cade3e7,Monte
0,628bcc9b92350ef89ea8391a,Murtosa,,628b5152e8716e1f3cade3e7,Bunheiro
0,628bcca192350ef89ea8391d,Murtosa,,628b5152e8716e1f3cade3e7,Torreira
0,628bcdd192350ef89ea83929,Ovar,,628b5158e8716e1f3cade3ea,Esmoriz
0,628bcdd892350ef89ea8392c,Ovar,,628b5158e8716e1f3cade3ea,Cortegaça
0,628bcdde92350ef89ea8392f,Ovar,,628b5158e8716e1f3cade3ea,Maceda
0,628bcde492350ef89ea83932,Ovar,,628b5158e8716e1f3cade3ea,Válega e a União de Freguesias de Ovar
